"congress","start_date","chamber","state_abbrev","party_code","bioname","bioguide_id","birthday","cmltv_cong","cmltv_chamber","age_days","age_years","generation"
113,"2013-01-03","Senate","MO",200,"BLUNT, Roy","B000575","1950-01-10",9,2,23004,62.9815195071869,"Boomers"
114,"2015-01-03","Senate","MO",200,"BLUNT, Roy","B000575","1950-01-10",10,3,23734,64.9801505817933,"Boomers"
115,"2017-01-03","Senate","MO",200,"BLUNT, Roy","B000575","1950-01-10",11,4,24465,66.9815195071869,"Boomers"
116,"2019-01-03","Senate","MO",200,"BLUNT, Roy","B000575","1950-01-10",12,5,25195,68.9801505817933,"Boomers"
117,"2021-01-03","Senate","MO",200,"BLUNT, Roy","B000575","1950-01-10",13,6,25926,70.9815195071869,"Boomers"
108,"2003-01-03","House","NY",200,"BOEHLERT, Sherwood Louis","B000586","1936-09-28",11,11,24203,66.2642026009582,"Silent"
109,"2005-01-03","House","NY",200,"BOEHLERT, Sherwood Louis","B000586","1936-09-28",12,12,24934,68.2655715263518,"Silent"
108,"2003-01-03","House","OH",200,"BOEHNER, John Andrew","B000589","1949-11-17",7,7,19405,53.1279945242984,"Boomers"
109,"2005-01-03","House","OH",200,"BOEHNER, John Andrew","B000589","1949-11-17",8,8,20136,55.129363449692,"Boomers"
110,"2007-01-03","House","OH",200,"BOEHNER, John Andrew","B000589","1949-11-17",9,9,20866,57.1279945242984,"Boomers"
111,"2009-01-03","House","OH",200,"BOEHNER, John Andrew","B000589","1949-11-17",10,10,21597,59.129363449692,"Boomers"
112,"2011-01-03","House","OH",200,"BOEHNER, John Andrew","B000589","1949-11-17",11,11,22327,61.1279945242984,"Boomers"
113,"2013-01-03","House","OH",200,"BOEHNER, John Andrew","B000589","1949-11-17",12,12,23058,63.129363449692,"Boomers"
114,"2015-01-03","House","OH",200,"BOEHNER, John Andrew","B000589","1949-11-17",13,13,23788,65.1279945242984,"Boomers"
108,"2003-01-03","Senate","MO",200,"BOND, Christopher Samuel (Kit)","B000611","1939-03-06",9,9,23314,63.8302532511978,"Silent"
109,"2005-01-03","Senate","MO",200,"BOND, Christopher Samuel (Kit)","B000611","1939-03-06",10,10,24045,65.8316221765914,"Silent"
110,"2007-01-03","Senate","MO",200,"BOND, Christopher Samuel (Kit)","B000611","1939-03-06",11,11,24775,67.8302532511978,"Silent"
111,"2009-01-03","Senate","MO",200,"BOND, Christopher Samuel (Kit)","B000611","1939-03-06",12,12,25506,69.8316221765914,"Silent"
108,"2003-01-03","House","TX",200,"BONILLA, Henry","B000617","1954-01-02",6,6,17898,49.0020533880903,"Boomers"
109,"2005-01-03","House","TX",200,"BONILLA, Henry","B000617","1954-01-02",7,7,18629,51.0034223134839,"Boomers"
108,"2003-01-03","House","IA",100,"BOSWELL, Leonard L.","B000652","1934-01-10",4,4,25195,68.9801505817933,"Silent"
109,"2005-01-03","House","IA",100,"BOSWELL, Leonard L.","B000652","1934-01-10",5,5,25926,70.9815195071869,"Silent"
110,"2007-01-03","House","IA",100,"BOSWELL, Leonard L.","B000652","1934-01-10",6,6,26656,72.9801505817933,"Silent"
111,"2009-01-03","House","IA",100,"BOSWELL, Leonard L.","B000652","1934-01-10",7,7,27387,74.9815195071869,"Silent"
112,"2011-01-03","House","IA",100,"BOSWELL, Leonard L.","B000652","1934-01-10",8,8,28117,76.9801505817933,"Silent"
108,"2003-01-03","House","VA",100,"BOUCHER, Frederick C.","B000657","1946-08-01",11,11,20609,56.4243668720055,"Boomers"
109,"2005-01-03","House","VA",100,"BOUCHER, Frederick C.","B000657","1946-08-01",12,12,21340,58.425735797399,"Boomers"
110,"2007-01-03","House","VA",100,"BOUCHER, Frederick C.","B000657","1946-08-01",13,13,22070,60.4243668720055,"Boomers"
111,"2009-01-03","House","VA",100,"BOUCHER, Frederick C.","B000657","1946-08-01",14,14,22801,62.425735797399,"Boomers"
117,"2021-01-03","House","OR",200,"BENTZ, Cliff","B000668","1952-01-12",1,1,25194,68.9774127310062,"Boomers"
118,"2023-01-03","House","OR",200,"BENTZ, Cliff","B000668","1952-01-12",2,2,25924,70.9760438056126,"Boomers"
108,"2003-01-03","Senate","CA",100,"BOXER, Barbara","B000711","1940-11-11",11,6,22698,62.1437371663244,"Silent"
109,"2005-01-03","Senate","CA",100,"BOXER, Barbara","B000711","1940-11-11",12,7,23429,64.145106091718,"Silent"
110,"2007-01-03","Senate","CA",100,"BOXER, Barbara","B000711","1940-11-11",13,8,24159,66.1437371663244,"Silent"
111,"2009-01-03","Senate","CA",100,"BOXER, Barbara","B000711","1940-11-11",14,9,24890,68.145106091718,"Silent"
112,"2011-01-03","Senate","CA",100,"BOXER, Barbara","B000711","1940-11-11",15,10,25620,70.1437371663244,"Silent"
113,"2013-01-03","Senate","CA",100,"BOXER, Barbara","B000711","1940-11-11",16,11,26351,72.145106091718,"Silent"
114,"2015-01-03","Senate","CA",100,"BOXER, Barbara","B000711","1940-11-11",17,12,27081,74.1437371663244,"Silent"
108,"2003-01-03","House","FL",100,"BOYD, F. Allen, Jr.","B000716","1945-06-06",4,4,21030,57.5770020533881,"Silent"
109,"2005-01-03","House","FL",100,"BOYD, F. Allen, Jr.","B000716","1945-06-06",5,5,21761,59.5783709787817,"Silent"
110,"2007-01-03","House","FL",100,"BOYD, F. Allen, Jr.","B000716","1945-06-06",6,6,22491,61.5770020533881,"Silent"
111,"2009-01-03","House","FL",100,"BOYD, F. Allen, Jr.","B000716","1945-06-06",7,7,23222,63.5783709787817,"Silent"
117,"2021-01-03","House","OK",200,"BICE, Stephanie I.","B000740","1973-11-11",1,1,17220,47.1457905544148,"Gen X"
118,"2023-01-03","House","OK",200,"BICE, Stephanie I.","B000740","1973-11-11",2,2,17950,49.1444216290212,"Gen X"
108,"2003-01-03","House","TX",200,"BRADY, Kevin Patrick","B000755","1955-04-11",4,4,17434,47.731690622861,"Boomers"
109,"2005-01-03","House","TX",200,"BRADY, Kevin Patrick","B000755","1955-04-11",5,5,18165,49.7330595482546,"Boomers"
110,"2007-01-03","House","TX",200,"BRADY, Kevin Patrick","B000755","1955-04-11",6,6,18895,51.731690622861,"Boomers"
111,"2009-01-03","House","TX",200,"BRADY, Kevin Patrick","B000755","1955-04-11",7,7,19626,53.7330595482546,"Boomers"
112,"2011-01-03","House","TX",200,"BRADY, Kevin Patrick","B000755","1955-04-11",8,8,20356,55.731690622861,"Boomers"
113,"2013-01-03","House","TX",200,"BRADY, Kevin Patrick","B000755","1955-04-11",9,9,21087,57.7330595482546,"Boomers"
114,"2015-01-03","House","TX",200,"BRADY, Kevin Patrick","B000755","1955-04-11",10,10,21817,59.731690622861,"Boomers"
115,"2017-01-03","House","TX",200,"BRADY, Kevin Patrick","B000755","1955-04-11",11,11,22548,61.7330595482546,"Boomers"
116,"2019-01-03","House","TX",200,"BRADY, Kevin Patrick","B000755","1955-04-11",12,12,23278,63.731690622861,"Boomers"
117,"2021-01-03","House","TX",200,"BRADY, Kevin Patrick","B000755","1955-04-11",13,13,24009,65.7330595482546,"Boomers"
108,"2003-01-03","Senate","LA",100,"BREAUX, John Berlinger","B000780","1944-03-01",17,9,21492,58.8418891170431,"Silent"
117,"2021-01-03","House","CO",200,"BOEBERT, Lauren","B000825","1986-12-15",1,1,12438,34.0533880903491,"Millennial"
118,"2023-01-03","House","CO",200,"BOEBERT, Lauren","B000825","1986-12-15",2,2,13168,36.0520191649555,"Millennial"
108,"2003-01-03","House","FL",100,"BROWN, Corrine","B000911","1946-11-11",6,6,20507,56.145106091718,"Boomers"
109,"2005-01-03","House","FL",100,"BROWN, Corrine","B000911","1946-11-11",7,7,21238,58.1464750171116,"Boomers"
110,"2007-01-03","House","FL",100,"BROWN, Corrine","B000911","1946-11-11",8,8,21968,60.145106091718,"Boomers"
111,"2009-01-03","House","FL",100,"BROWN, Corrine","B000911","1946-11-11",9,9,22699,62.1464750171116,"Boomers"
112,"2011-01-03","House","FL",100,"BROWN, Corrine","B000911","1946-11-11",10,10,23429,64.145106091718,"Boomers"
113,"2013-01-03","House","FL",100,"BROWN, Corrine","B000911","1946-11-11",11,11,24160,66.1464750171116,"Boomers"
114,"2015-01-03","House","FL",100,"BROWN, Corrine","B000911","1946-11-11",12,12,24890,68.145106091718,"Boomers"
108,"2003-01-03","House","OH",100,"BROWN, Sherrod","B000944","1952-11-09",6,6,18317,50.1492128678987,"Boomers"
109,"2005-01-03","House","OH",100,"BROWN, Sherrod","B000944","1952-11-09",7,7,19048,52.1505817932923,"Boomers"
110,"2007-01-03","Senate","OH",100,"BROWN, Sherrod","B000944","1952-11-09",8,1,19778,54.1492128678987,"Boomers"
111,"2009-01-03","Senate","OH",100,"BROWN, Sherrod","B000944","1952-11-09",9,2,20509,56.1505817932923,"Boomers"
112,"2011-01-03","Senate","OH",100,"BROWN, Sherrod","B000944","1952-11-09",10,3,21239,58.1492128678987,"Boomers"
113,"2013-01-03","Senate","OH",100,"BROWN, Sherrod","B000944","1952-11-09",11,4,21970,60.1505817932923,"Boomers"
114,"2015-01-03","Senate","OH",100,"BROWN, Sherrod","B000944","1952-11-09",12,5,22700,62.1492128678987,"Boomers"
115,"2017-01-03","Senate","OH",100,"BROWN, Sherrod","B000944","1952-11-09",13,6,23431,64.1505817932923,"Boomers"
116,"2019-01-03","Senate","OH",100,"BROWN, Sherrod","B000944","1952-11-09",14,7,24161,66.1492128678987,"Boomers"
117,"2021-01-03","Senate","OH",100,"BROWN, Sherrod","B000944","1952-11-09",15,8,24892,68.1505817932923,"Boomers"
118,"2023-01-03","Senate","OH",100,"BROWN, Sherrod","B000944","1952-11-09",16,9,25622,70.1492128678987,"Boomers"
108,"2003-01-03","Senate","KS",200,"BROWNBACK, Sam Dale","B000953","1956-09-12",5,4,16914,46.3080082135524,"Boomers"
109,"2005-01-03","Senate","KS",200,"BROWNBACK, Sam Dale","B000953","1956-09-12",6,5,17645,48.3093771389459,"Boomers"
110,"2007-01-03","Senate","KS",200,"BROWNBACK, Sam Dale","B000953","1956-09-12",7,6,18375,50.3080082135524,"Boomers"
111,"2009-01-03","Senate","KS",200,"BROWNBACK, Sam Dale","B000953","1956-09-12",8,7,19106,52.3093771389459,"Boomers"
108,"2003-01-03","Senate","KY",200,"BUNNING, James Paul David","B001066","1931-10-23",9,3,26005,71.1978097193703,"Silent"
109,"2005-01-03","Senate","KY",200,"BUNNING, James Paul David","B001066","1931-10-23",10,4,26736,73.1991786447639,"Silent"
110,"2007-01-03","Senate","KY",200,"BUNNING, James Paul David","B001066","1931-10-23",11,5,27466,75.1978097193703,"Silent"
111,"2009-01-03","Senate","KY",200,"BUNNING, James Paul David","B001066","1931-10-23",12,6,28197,77.1991786447639,"Silent"
108,"2003-01-03","Senate","MT",200,"BURNS, Conrad","B001126","1935-01-25",8,8,24815,67.9397672826831,"Silent"
109,"2005-01-03","Senate","MT",200,"BURNS, Conrad","B001126","1935-01-25",9,9,25546,69.9411362080767,"Silent"
108,"2003-01-03","House","NC",200,"BURR, Richard M.","B001135","1955-11-30",5,5,17201,47.0937713894593,"Boomers"
109,"2005-01-03","Senate","NC",200,"BURR, Richard M.","B001135","1955-11-30",6,1,17932,49.0951403148528,"Boomers"
110,"2007-01-03","Senate","NC",200,"BURR, Richard M.","B001135","1955-11-30",7,2,18662,51.0937713894593,"Boomers"
111,"2009-01-03","Senate","NC",200,"BURR, Richard M.","B001135","1955-11-30",8,3,19393,53.0951403148528,"Boomers"
112,"2011-01-03","Senate","NC",200,"BURR, Richard M.","B001135","1955-11-30",9,4,20123,55.0937713894593,"Boomers"
113,"2013-01-03","Senate","NC",200,"BURR, Richard M.","B001135","1955-11-30",10,5,20854,57.0951403148528,"Boomers"
114,"2015-01-03","Senate","NC",200,"BURR, Richard M.","B001135","1955-11-30",11,6,21584,59.0937713894593,"Boomers"
115,"2017-01-03","Senate","NC",200,"BURR, Richard M.","B001135","1955-11-30",12,7,22315,61.0951403148528,"Boomers"
116,"2019-01-03","Senate","NC",200,"BURR, Richard M.","B001135","1955-11-30",13,8,23045,63.0937713894593,"Boomers"
117,"2021-01-03","Senate","NC",200,"BURR, Richard M.","B001135","1955-11-30",14,9,23776,65.0951403148528,"Boomers"
108,"2003-01-03","House","IN",200,"BURTON, Danny Lee","B001149","1938-06-21",11,11,23572,64.5366187542779,"Silent"
109,"2005-01-03","House","IN",200,"BURTON, Danny Lee","B001149","1938-06-21",12,12,24303,66.5379876796715,"Silent"
110,"2007-01-03","House","IN",200,"BURTON, Danny Lee","B001149","1938-06-21",13,13,25033,68.5366187542779,"Silent"
111,"2009-01-03","House","IN",200,"BURTON, Danny Lee","B001149","1938-06-21",14,14,25764,70.5379876796715,"Silent"
112,"2011-01-03","House","IN",200,"BURTON, Danny Lee","B001149","1938-06-21",15,15,26494,72.5366187542779,"Silent"
108,"2003-01-03","House","IN",200,"BUYER, Stephen Earle","B001203","1958-11-26",6,6,16109,44.104038329911,"Boomers"
109,"2005-01-03","House","IN",200,"BUYER, Stephen Earle","B001203","1958-11-26",7,7,16840,46.1054072553046,"Boomers"
110,"2007-01-03","House","IN",200,"BUYER, Stephen Earle","B001203","1958-11-26",8,8,17570,48.104038329911,"Boomers"
111,"2009-01-03","House","IN",200,"BUYER, Stephen Earle","B001203","1958-11-26",9,9,18301,50.1054072553046,"Boomers"
108,"2003-01-03","Senate","WV",100,"BYRD, Robert Carlyle","B001210","1917-11-20",26,23,31090,85.119780971937,"Greatest"
109,"2005-01-03","Senate","WV",100,"BYRD, Robert Carlyle","B001210","1917-11-20",27,24,31821,87.1211498973306,"Greatest"
110,"2007-01-03","Senate","WV",100,"BYRD, Robert Carlyle","B001210","1917-11-20",28,25,32551,89.119780971937,"Greatest"
111,"2009-01-03","Senate","WV",100,"BYRD, Robert Carlyle","B001210","1917-11-20",29,26,33282,91.1211498973306,"Greatest"
117,"2021-01-03","House","NY",100,"BOWMAN, Jamaal","B001223","1976-04-01",1,1,16348,44.7583846680356,"Gen X"
118,"2023-01-03","House","NY",100,"BOWMAN, Jamaal","B001223","1976-04-01",2,2,17078,46.757015742642,"Gen X"
117,"2021-01-03","House","MO",100,"BUSH, Cori","B001224","1976-07-21",1,1,16237,44.4544832306639,"Gen X"
118,"2023-01-03","House","MO",100,"BUSH, Cori","B001224","1976-07-21",2,2,16967,46.4531143052704,"Gen X"
108,"2003-01-03","House","PA",100,"BRADY, Robert A.","B001227","1945-04-07",4,4,21090,57.741273100616,"Silent"
109,"2005-01-03","House","PA",100,"BRADY, Robert A.","B001227","1945-04-07",5,5,21821,59.7426420260096,"Silent"
110,"2007-01-03","House","PA",100,"BRADY, Robert A.","B001227","1945-04-07",6,6,22551,61.741273100616,"Silent"
111,"2009-01-03","House","PA",100,"BRADY, Robert A.","B001227","1945-04-07",7,7,23282,63.7426420260096,"Silent"
112,"2011-01-03","House","PA",100,"BRADY, Robert A.","B001227","1945-04-07",8,8,24012,65.741273100616,"Silent"
113,"2013-01-03","House","PA",100,"BRADY, Robert A.","B001227","1945-04-07",9,9,24743,67.7426420260096,"Silent"
114,"2015-01-03","House","PA",100,"BRADY, Robert A.","B001227","1945-04-07",10,10,25473,69.741273100616,"Silent"
115,"2017-01-03","House","PA",100,"BRADY, Robert A.","B001227","1945-04-07",11,11,26204,71.7426420260096,"Silent"
108,"2003-01-03","House","CA",200,"BONO, Mary","B001228","1961-10-24",4,4,15046,41.1937029431896,"Boomers"
109,"2005-01-03","House","CA",200,"BONO, Mary","B001228","1961-10-24",5,5,15777,43.1950718685832,"Boomers"
110,"2007-01-03","House","CA",200,"BONO, Mary","B001228","1961-10-24",6,6,16507,45.1937029431896,"Boomers"
111,"2009-01-03","House","CA",200,"BONO, Mary","B001228","1961-10-24",7,7,17238,47.1950718685832,"Boomers"
112,"2011-01-03","House","CA",200,"BONO, Mary","B001228","1961-10-24",8,8,17968,49.1937029431896,"Boomers"
108,"2003-01-03","House","WA",100,"BAIRD, Brian","B001229","1956-03-07",3,3,17103,46.8254620123203,"Boomers"
109,"2005-01-03","House","WA",100,"BAIRD, Brian","B001229","1956-03-07",4,4,17834,48.8268309377139,"Boomers"
110,"2007-01-03","House","WA",100,"BAIRD, Brian","B001229","1956-03-07",5,5,18564,50.8254620123203,"Boomers"
111,"2009-01-03","House","WA",100,"BAIRD, Brian","B001229","1956-03-07",6,6,19295,52.8268309377139,"Boomers"
108,"2003-01-03","House","WI",100,"BALDWIN, Tammy","B001230","1962-02-11",3,3,14936,40.8925393566051,"Boomers"
109,"2005-01-03","House","WI",100,"BALDWIN, Tammy","B001230","1962-02-11",4,4,15667,42.8939082819986,"Boomers"
110,"2007-01-03","House","WI",100,"BALDWIN, Tammy","B001230","1962-02-11",5,5,16397,44.8925393566051,"Boomers"
111,"2009-01-03","House","WI",100,"BALDWIN, Tammy","B001230","1962-02-11",6,6,17128,46.8939082819986,"Boomers"
112,"2011-01-03","House","WI",100,"BALDWIN, Tammy","B001230","1962-02-11",7,7,17858,48.8925393566051,"Boomers"
113,"2013-01-03","Senate","WI",100,"BALDWIN, Tammy","B001230","1962-02-11",8,1,18589,50.8939082819986,"Boomers"
114,"2015-01-03","Senate","WI",100,"BALDWIN, Tammy","B001230","1962-02-11",9,2,19319,52.8925393566051,"Boomers"
115,"2017-01-03","Senate","WI",100,"BALDWIN, Tammy","B001230","1962-02-11",10,3,20050,54.8939082819986,"Boomers"
116,"2019-01-03","Senate","WI",100,"BALDWIN, Tammy","B001230","1962-02-11",11,4,20780,56.8925393566051,"Boomers"
117,"2021-01-03","Senate","WI",100,"BALDWIN, Tammy","B001230","1962-02-11",12,5,21511,58.8939082819986,"Boomers"
118,"2023-01-03","Senate","WI",100,"BALDWIN, Tammy","B001230","1962-02-11",13,6,22241,60.8925393566051,"Boomers"
108,"2003-01-03","House","NV",100,"BERKLEY, Shelley","B001231","1951-01-20",3,3,18976,51.9534565366188,"Boomers"
109,"2005-01-03","House","NV",100,"BERKLEY, Shelley","B001231","1951-01-20",4,4,19707,53.9548254620123,"Boomers"
110,"2007-01-03","House","NV",100,"BERKLEY, Shelley","B001231","1951-01-20",5,5,20437,55.9534565366188,"Boomers"
111,"2009-01-03","House","NV",100,"BERKLEY, Shelley","B001231","1951-01-20",6,6,21168,57.9548254620123,"Boomers"
112,"2011-01-03","House","NV",100,"BERKLEY, Shelley","B001231","1951-01-20",7,7,21898,59.9534565366188,"Boomers"
108,"2003-01-03","House","IL",200,"BIGGERT, Judy Borg","B001232","1937-08-15",3,3,23882,65.3853524982888,"Silent"
109,"2005-01-03","House","IL",200,"BIGGERT, Judy Borg","B001232","1937-08-15",4,4,24613,67.3867214236824,"Silent"
110,"2007-01-03","House","IL",200,"BIGGERT, Judy Borg","B001232","1937-08-15",5,5,25343,69.3853524982888,"Silent"
111,"2009-01-03","House","IL",200,"BIGGERT, Judy Borg","B001232","1937-08-15",6,6,26074,71.3867214236824,"Silent"
112,"2011-01-03","House","IL",200,"BIGGERT, Judy Borg","B001232","1937-08-15",7,7,26804,73.3853524982888,"Silent"
108,"2003-01-03","Senate","IN",100,"BAYH, Evan","B001233","1955-12-26",3,3,17175,47.0225872689938,"Boomers"
109,"2005-01-03","Senate","IN",100,"BAYH, Evan","B001233","1955-12-26",4,4,17906,49.0239561943874,"Boomers"
110,"2007-01-03","Senate","IN",100,"BAYH, Evan","B001233","1955-12-26",5,5,18636,51.0225872689938,"Boomers"
111,"2009-01-03","Senate","IN",100,"BAYH, Evan","B001233","1955-12-26",6,6,19367,53.0239561943874,"Boomers"
108,"2003-01-03","House","CA",100,"BACA, Joe","B001234","1947-01-23",3,3,20434,55.9452429842574,"Boomers"
109,"2005-01-03","House","CA",100,"BACA, Joe","B001234","1947-01-23",4,4,21165,57.9466119096509,"Boomers"
110,"2007-01-03","House","CA",100,"BACA, Joe","B001234","1947-01-23",5,5,21895,59.9452429842574,"Boomers"
111,"2009-01-03","House","CA",100,"BACA, Joe","B001234","1947-01-23",6,6,22626,61.9466119096509,"Boomers"
112,"2011-01-03","House","CA",100,"BACA, Joe","B001234","1947-01-23",7,7,23356,63.9452429842574,"Boomers"
108,"2003-01-03","House","SC",200,"BROWN, Henry Edward, Jr.","B001235","1935-12-20",2,2,24486,67.0390143737166,"Silent"
109,"2005-01-03","House","SC",200,"BROWN, Henry Edward, Jr.","B001235","1935-12-20",3,3,25217,69.0403832991102,"Silent"
110,"2007-01-03","House","SC",200,"BROWN, Henry Edward, Jr.","B001235","1935-12-20",4,4,25947,71.0390143737166,"Silent"
111,"2009-01-03","House","SC",200,"BROWN, Henry Edward, Jr.","B001235","1935-12-20",5,5,26678,73.0403832991102,"Silent"
108,"2003-01-03","House","AR",200,"BOOZMAN, John","B001236","1950-12-10",2,2,19017,52.0657084188912,"Boomers"
109,"2005-01-03","House","AR",200,"BOOZMAN, John","B001236","1950-12-10",3,3,19748,54.0670773442847,"Boomers"
110,"2007-01-03","House","AR",200,"BOOZMAN, John","B001236","1950-12-10",4,4,20478,56.0657084188912,"Boomers"
111,"2009-01-03","House","AR",200,"BOOZMAN, John","B001236","1950-12-10",5,5,21209,58.0670773442847,"Boomers"
112,"2011-01-03","Senate","AR",200,"BOOZMAN, John","B001236","1950-12-10",6,1,21939,60.0657084188912,"Boomers"
113,"2013-01-03","Senate","AR",200,"BOOZMAN, John","B001236","1950-12-10",7,2,22670,62.0670773442847,"Boomers"
114,"2015-01-03","Senate","AR",200,"BOOZMAN, John","B001236","1950-12-10",8,3,23400,64.0657084188912,"Boomers"
115,"2017-01-03","Senate","AR",200,"BOOZMAN, John","B001236","1950-12-10",9,4,24131,66.0670773442847,"Boomers"
116,"2019-01-03","Senate","AR",200,"BOOZMAN, John","B001236","1950-12-10",10,5,24861,68.0657084188912,"Boomers"
117,"2021-01-03","Senate","AR",200,"BOOZMAN, John","B001236","1950-12-10",11,6,25592,70.0670773442847,"Boomers"
118,"2023-01-03","Senate","AR",200,"BOOZMAN, John","B001236","1950-12-10",12,7,26322,72.0657084188912,"Boomers"
108,"2003-01-03","House","NC",100,"BALLANCE, Frank W., Jr.","B001238","1942-02-15",1,1,22237,60.8815879534565,"Silent"
108,"2003-01-03","House","SC",200,"BARRETT, James Gresham","B001239","1961-02-14",1,1,15298,41.8836413415469,"Boomers"
109,"2005-01-03","House","SC",200,"BARRETT, James Gresham","B001239","1961-02-14",2,2,16029,43.8850102669405,"Boomers"
110,"2007-01-03","House","SC",200,"BARRETT, James Gresham","B001239","1961-02-14",3,3,16759,45.8836413415469,"Boomers"
